path,category,size_bytes,loc,auth_flag,ai_flag,db_flag,payment_flag,purpose,exports,imports,core_logic,typescript_interfaces,side_effects,lifecycle,internal_dependencies,used_by_other_files,ui_rendering_details,code_quality_notes
src/app/api/portal/hr/certificates/route.ts,api-route,10710,337,true,true,true,false,/**,POST; GET,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper; @/lib/certificate-utils; @/lib/generate-certificate-pdf,n/a,server component/page,n/a
src/app/api/portal/hr/employees/[id]/route.ts,api-route,3530,101,true,true,true,false,/**,GET; PATCH; DELETE,next/server; @/lib/prisma; @/lib/portal-auth,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth,n/a,server component/page,n/a
src/app/api/portal/hr/employees/route.ts,api-route,4142,116,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/portal-auth; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth,n/a,server component/page,n/a
src/app/api/portal/hr/interviews/[id]/route.ts,api-route,2016,59,true,true,true,false,/**,PATCH; DELETE,next/server; @/lib/prisma; @/lib/portal-auth,module utilities,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth,n/a,server component/page,n/a
src/app/api/portal/hr/interviews/route.ts,api-route,3257,94,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/portal-auth; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth,n/a,server component/page,n/a
src/app/api/portal/hr/job-applications/[id]/route.ts,api-route,2836,75,true,true,true,false,/**,GET; PATCH; DELETE,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper,n/a,server component/page,n/a
src/app/api/portal/hr/job-applications/route.ts,api-route,2222,71,true,true,true,false,/**,GET,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/file-url-helper,n/a,server component/page,n/a
src/app/api/portal/hr/leaves/[id]/route.ts,api-route,3340,103,true,true,true,false,/**,GET; PATCH,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/portal-email; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/portal-email,n/a,server component/page,n/a
src/app/api/portal/hr/leaves/route.ts,api-route,3323,97,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/portal-email; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/portal-email,n/a,server component/page,n/a
src/app/api/portal/hr/offer-letters/[id]/pdf/route.ts,api-route,2540,68,true,true,true,false,/**,GET,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/generate-offer-pdf,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/generate-offer-pdf,n/a,server component/page,n/a
src/app/api/portal/hr/offer-letters/route.ts,api-route,7755,193,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/portal-email; @/lib/generate-offer-pdf; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/portal-email; @/lib/generate-offer-pdf,n/a,server component/page,n/a
src/app/api/portal/hr/payroll/route.ts,api-route,3746,106,true,true,true,false,/**,GET; POST,next/server; @/lib/prisma; @/lib/portal-auth; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth,n/a,server component/page,n/a
src/app/api/portal/hr/send-email/route.ts,api-route,2952,97,true,true,true,false,/**,POST,next/server; @/lib/prisma; @/lib/portal-auth; @/lib/portal-email; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/portal-auth; @/lib/portal-email,n/a,server component/page,n/a
src/app/api/profile/avatar/route.ts,api-route,3047,97,true,true,true,false,"import { NextResponse } from ""next/server"";",runtime; POST,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/r2-service; uuid,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/r2-service,n/a,server component/page,n/a
src/app/api/profile/certifications/upload/route.ts,api-route,3781,116,true,true,true,false,"import { NextResponse } from ""next/server"";",runtime; POST,next/server; next-auth; @/lib/auth; @/lib/prisma; fs/promises; path; @/lib/r2-service; @/lib/r2,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/profile/resume/route.ts,api-route,7459,230,true,true,true,false,"import { NextResponse } from ""next/server"";",runtime; POST; GET,next/server; next-auth; @/lib/auth; @/lib/prisma; fs/promises; path; @/lib/r2-service; @/lib/r2,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/profile/route.ts,api-route,11318,371,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",GET; PUT,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/r2-service; @/lib/r2,n/a,server component/page,n/a
src/app/api/profile/sections/route.ts,api-route,10049,304,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST; PUT; DELETE,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/public-profile/[username]/route.ts,api-route,4914,160,false,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; @/lib/prisma; fs/promises; path; @/lib/file-url-helper,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/file-url-helper,n/a,server component/page,n/a
src/app/api/razorpay-webhook/route.ts,api-route,12237,466,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; @/lib/prisma; crypto; @/lib/billing; razorpay,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/receipt-pdf/route.ts,api-route,12829,294,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/resume-pdf/route.ts,api-route,6702,175,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/send-invoice/route.ts,api-route,3075,93,true,true,true,true,"﻿import { NextRequest, NextResponse } from ""next/server"";",runtime; dynamic; POST,next-auth; @/lib/auth; @/lib/prisma; @/lib/pdf-browser; @/lib/invoice-html; @/lib/email-templates; @/lib/brevo-mail,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/pdf-browser; @/lib/invoice-html; @/lib/email-templates; @/lib/brevo-mail,n/a,server component/page,n/a
src/app/api/session-start/route.ts,api-route,5320,167,true,true,true,true,"import { NextRequest, NextResponse } from 'next/server';",POST,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/billing,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/sessions/[sessionId]/route.ts,api-route,3632,105,true,true,true,false,"import { NextRequest, NextResponse } from 'next/server';",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/sessions/route.ts,api-route,6416,202,true,true,true,false,"import { NextRequest, NextResponse } from 'next/server';",POST; GET,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/utils,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/utils,n/a,server component/page,n/a
src/app/api/subscription-renewal/route.ts,api-route,7082,252,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",POST; GET; PUT,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/billing,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/superadmin/college-coupons/[id]/route.ts,api-route,2094,50,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",PUT; DELETE,next/server; next-auth; @/lib/auth; @/lib/prisma,module utilities,none-detected,no,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/superadmin/college-coupons/route.ts,api-route,2260,55,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",GET; POST,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/superadmin/college-partners/route.ts,api-route,5700,169,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET; PATCH,next/server; @/lib/prisma; next-auth; @/lib/auth; @/lib/collegeEmail,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/auth; @/lib/collegeEmail,n/a,server component/page,n/a
src/app/api/superadmin/email-logs/route.ts,api-route,1103,33,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/superadmin/portal-staff/[id]/route.ts,api-route,4542,132,true,true,true,false,/**,GET; PATCH; DELETE,next/server; bcryptjs; @/lib/prisma; next-auth; @/lib/auth; zod,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/auth,n/a,server component/page,n/a
src/app/api/superadmin/portal-staff/route.ts,api-route,5610,156,true,true,true,false,/**,GET; POST,next/server; bcryptjs; @/lib/prisma; next-auth; @/lib/auth; zod; @/lib/portal-email,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/auth; @/lib/portal-email,n/a,server component/page,n/a
src/app/api/superadmin/send-email/route.ts,api-route,5882,153,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/brevo-mail,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/brevo-mail,n/a,server component/page,n/a
src/app/api/technical-complete/route.ts,api-route,1915,54,true,true,true,true,"import { NextRequest, NextResponse } from 'next/server';",POST,next/server; next-auth; @/lib/auth; @/lib/prisma; @/lib/billing,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/track/click/route.ts,api-route,2103,68,true,true,false,false,/**,GET,next/server; jsonwebtoken; @/lib/marketing/email-service,API handler,none-detected,yes,n/a,@/lib/marketing/email-service,n/a,server component/page,n/a
src/app/api/track/open/route.ts,api-route,2079,72,true,true,false,false,/**,GET,next/server; jsonwebtoken; @/lib/marketing/email-service,API handler,none-detected,yes,n/a,@/lib/marketing/email-service,n/a,server component/page,n/a
src/app/api/training-usage/route.ts,api-route,7068,226,true,true,true,true,"import prisma from ""@/lib/prisma"";",GET; POST,@/lib/prisma; next-auth/jwt; next/server,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/unsubscribe/route.ts,api-route,3516,138,true,true,true,false,/**,POST; GET,next/server; jsonwebtoken; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/api/user-plan/route.ts,api-route,3399,104,true,true,true,true,"import { getToken } from ""next-auth/jwt"";",GET,next-auth/jwt; next/server; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma; @/lib/billing,n/a,server component/page,n/a
src/app/api/users/search/route.ts,api-route,1812,71,true,true,true,false,"import { NextRequest, NextResponse } from ""next/server"";",GET,next/server; next-auth; @/lib/auth; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma,n/a,server component/page,n/a
src/app/api/verify-razorpay-payment/route.ts,api-route,10055,289,true,true,true,true,"import { NextRequest, NextResponse } from ""next/server"";",POST,next/server; next-auth; @/lib/auth; @/lib/prisma; crypto; razorpay; @/lib/billing; @/lib/invoice-email,API handler,none-detected,yes,n/a,@/lib/auth; @/lib/prisma; @/lib/billing; @/lib/invoice-email,n/a,server component/page,n/a
src/app/api/verify/[certificateNumber]/route.ts,api-route,2543,85,true,true,true,false,/**,GET,next/server; @/lib/prisma,API handler,none-detected,yes,n/a,@/lib/prisma,n/a,server component/page,n/a
src/app/ats/admin/page.tsx,next-page-or-layout,16633,417,true,true,false,false,"""use client"";",ATSAdminPage,next-auth/react; next/navigation; react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input,React component rendering,AdminAnalysis; AdminStats; CollegeBreakdown; AdminResponse,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/HeaderOffset,n/a,client component/page,typed
src/app/ats/analysis/page.tsx,next-page-or-layout,15297,430,true,true,false,false,"""use client"";",ATSAnalysisPage,next-auth/react; next/navigation; react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,React component rendering,Analysis; RankInfo,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,n/a,client component/page,typed
src/app/ats/history/page.tsx,next-page-or-layout,13662,366,true,true,false,false,"""use client"";",ATSHistoryPage,next-auth/react; next/navigation; react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,React component rendering,AnalysisEntry; HistoryResponse,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,n/a,client component/page,typed
src/app/ats/layout.tsx,next-page-or-layout,348,12,false,true,false,false,"import { Metadata } from ""next"";",metadata; ATSLayout,next,React component rendering,none-detected,no,n/a,none-detected,n/a,server component/page,typed
src/app/ats/page.tsx,next-page-or-layout,16836,468,true,true,false,false,"""use client"";",ATSPage,next-auth/react; next/navigation; react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,React component rendering,LatestAnalysis; RankInfo,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/HeaderOffset,n/a,client component/page,typed
src/app/ats/ranking/page.tsx,next-page-or-layout,15128,381,true,true,false,false,"""use client"";",ATSRankingPage,next-auth/react; next/navigation; react; next/link; @/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input,React component rendering,RankEntry; RankResponse,yes,n/a,@/components/ui/card; @/components/ui/badge; @/components/ui/button; @/components/ui/input; @/components/HeaderOffset,n/a,client component/page,typed
